"","age_group","asymp_averted","symp_nhc_averted","pri_averted","sec_averted","hosp_averted","icu_averted","death_averted","incr_QALY_undis","incr_direct_cost_undis","indirect_cost_undist","incr_QALY_dis","incr_direct_cost_dis","inter_cost","total_costd_dist","acer_payers","indirect_cost","total_cost_societal","acer_societal"
"1","0-3mo",528.156075505689,3551.04177293203,1190.92206311889,42.6214982909426,453.154610956916,5.66252833008255,0.064517967608331,191.417905307861,17875672.0811688,3941091.99734543,164.985291424335,15407069.4598964,46288067.1194055,30880997.659509,NA,3396836.03867909,27484161.6208299,NA
"2","4-6mo",373.949142104547,2528.17910077133,1036.33445936948,22.5002840774627,121.451228792321,0.825988130032054,0.0269107172474286,129.71831089928,4921963.01317432,1063624.75034421,111.80864598569,4242423.72217863,91827.9173020029,-4150595.80487663,NA,916779.316512726,-5067375.12138936,NA
"3","7–11mo",243.003266050115,1928.63686394959,436.652265927943,8.19399876156568,36.3876888273285,0.0833236347532015,0.0350934054761333,87.5958466034149,1490002.13929016,318782.086983319,75.4620659620273,1283659.02027307,2954.78667282878,-1280704.23360024,NA,274635.380533056,-1555339.6141333,NA
"4","12–23mo",430.348941571629,1841.05624072447,336.679166157803,4.03661002043323,28.0565971798169,0.196396180258718,0.00482097786179192,71.2261490248595,1168867.12344046,244160.048901223,61.4151789636303,1007862.77365589,0,-1007862.77365589,NA,210528.484518607,-1218391.25817449,NA
"5","24-59mo",232.657106612207,1130.84808768715,58.123544690729,0.871844630518929,4.84362872422736,0.0339054010695921,0.00485502853050435,37.983920758435,201972.600493064,42394.4622261794,32.7471253197373,174147.740994658,0,-174147.740994658,NA,36553.8432918885,-210701.584286547,NA
"6","0-11mo",1145.10848366035,8007.85773765295,2663.90878841631,73.315781129971,610.993528576566,6.5718400948678,0.126522090331893,408.732062810556,24287637.2336333,5323498.83467296,352.256003372053,20933152.2023482,46382849.8233803,25449697.6210321,72247.7328346685,4588250.73572487,20861446.8853073,59222.4027003265
"7","0-59mo",1808.11453184419,10979.7620660646,3058.71149926484,78.2242357809232,643.89375448061,6.80214167619611,0.136198096724189,517.94213259385,25658476.9575668,5610053.34580036,446.41830765542,22115162.7169987,46382849.8233803,24267687.1063816,54360.8689209791,4835333.06353537,19432354.0428462,43529.47383566
