"","age_group","asymp_averted","symp_nhc_averted","pri_averted","sec_averted","hosp_averted","icu_averted","death_averted","incr_QALY_undis","incr_direct_cost_undis","indirect_cost_undist","incr_QALY_dis","incr_direct_cost_dis","inter_cost","total_costd_dist","acer_payers","indirect_cost","total_cost_societal","acer_societal"
"1","0-3mo",154.372006116058,1035.5864128425,353.952618500139,12.8490610524131,128.52381105284,1.48638119437751,0.0177080393116967,55.66228659391,5055775.52370899,1117440.98547432,47.9708732702976,4357090.9740575,23644162.4312044,19287071.4571469,NA,963016.565303807,18324054.8918431,NA
"2","4-6mo",128.140678623032,866.714767113508,354.69447337645,7.71585959754555,41.6499267810738,0.283447609388806,0.0092235196336746,44.4215080420427,1687715.34292815,364756.365927328,38.3024331278222,1455216.47412418,0,-1455216.47412418,NA,314506.706122683,-1769723.18024687,NA
"3","7–11mo",103.592035157501,830.570512125669,178.569116231942,3.30499118208998,14.8807596859951,0.0334646858403823,0.0149885836496648,37.3479448975254,609185.783150449,130295.099201401,32.2198145346388,525532.449112168,0,-525532.449112168,NA,112403.027739255,-637935.476851423,NA
"4","12–23mo",177.068291981384,757.507809351715,138.527597348248,1.66087463606343,11.5439664456873,0.0808077651198111,0.00198360500795024,29.3605188090401,480933.69149451,100460.344275844,25.332229022408,414949.407474585,0,-414949.407474585,NA,86677.147118587,-501626.554593172,NA
"5","24-59mo",125.267169158211,609.414801408304,30.7915614414983,0.470744772959549,2.56596345345815,0.0179617441742073,0.00262148852064703,20.5380991828924,107006.348355215,22471.2514123209,17.7056632436327,92260.4947869815,0,-92260.4947869815,NA,19374.5632180693,-111635.058005051,NA
"6","0-11mo",386.104719896591,2732.87169208168,887.216208108532,23.8699118320486,185.054497519909,1.80329348960669,0.0419201425950362,137.431739533478,7352676.64978759,1612492.45060305,118.493120932759,6337839.89729385,23644162.4312044,17306322.5339106,146053.394472844,1389926.29916575,15916396.2347448,134323.37767335
"7","0-59mo",688.440181036189,4099.79430284171,1056.53536689828,26.0015312410716,199.164427419054,1.90206299890071,0.0465252361236332,187.33035752541,7940616.68963732,1735424.04629122,161.531013198799,6845049.79955541,23644162.4312044,16799112.631649,103999.302047181,1495978.0095024,15303134.6221466,94738.0587733502
