"","...1","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
"1","0-3mo",617.102292312965,729.452941123978,472.046421753321,231.119816844439,96.0603167128483,34.816916332962,9.45546709337498,8.25933379663537,10.6836605612588,21.5271010561934,65.4439330628145,239.574957742445
"2","4-6mo",1234.91837077999,1353.86735481645,786.706386901016,362.046449272951,152.040217159042,58.0804511990417,19.9428892550276,17.3881231188054,22.4101735509647,44.9820157594407,136.117290713543,493.647635419302
"3","7-11mo",1516.20565758186,1612.97949783682,879.037132750662,373.500641036682,147.419861301289,54.6672301514835,23.8896462692107,21.1689647305943,27.5513178988957,55.613229905658,168.732712663831,611.482546232909
"4","12-23mo",1956.69492018187,2019.5295094757,1107.63622979844,472.206942273284,185.496949415196,68.3221598112001,28.3168675830152,26.3106861469423,35.6988862946669,74.7261316164306,232.041512686566,831.487060833758
"5","24-59mo",1005.2713879218,1055.4846050359,613.892887717856,270.578665230379,105.579188801484,38.1185428099705,14.4363912421022,13.3366129834124,18.2236048289554,38.5650020269924,120.876842879532,432.700442823998
"6","0-12mo",3368.22632067481,3696.29979377724,2137.789941405,966.666907154073,395.520395173179,147.564597683487,53.2880026176134,46.8164216460351,60.6451520111193,122.122346721292,370.293936440188,1344.70513939466
"7","0-59mo",6330.19262877848,6771.31390828885,3859.31905892129,1709.45251465774,686.596533389859,254.005300304658,96.0412614427308,86.4637207763898,114.567643134742,235.413480364715,723.212292006286,2608.89264305241
