"","...1","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
"1","0-3mo",22.1497584001325,26.2311439976037,17.0169840680147,8.34208433456282,3.46520798804876,1.2539331971988,0.339282594339062,0.296327153349269,0.383263273965508,0.772165765165541,2.34720269372841,8.59311353090508
"2","4-6mo",25.353953754939,27.9077415512377,16.3335089582558,7.56745331590502,3.18622739198255,1.21535692539701,0.408910744863324,0.356452137667427,0.459366341078474,0.922004301751916,2.79001460894537,10.1210901576849
"3","7-11mo",27.2319991166245,28.9832747158851,15.8109476158784,6.72780536686817,2.66001664122668,0.988193892524718,0.431948741060589,0.381899083762682,0.496189376238902,1.00032711305471,3.03238574957133,10.983431103971
"4","12-23mo",23.4467100517929,24.206526143377,13.2787679601748,5.66087076229207,2.22338543642654,0.818714616170112,0.339514897338456,0.315413199056515,0.427891592288764,0.895534389221256,2.78039095487406,9.96221644705638
"5","24-59mo",14.5472118624267,15.3988085087351,9.03762277468862,4.00791548682561,1.56849448493262,0.56687921352421,0.209852519480083,0.193291594892459,0.263467269851139,0.55642381359437,1.74167640652888,6.23654222529066
"6","0-12mo",74.735711271696,83.1221602647264,49.1614406421489,22.637343017336,9.31145202125799,3.45748401512053,1.18014208026298,1.03467837477938,1.33881899128288,2.69449717997216,8.16960305224511,29.697634792561
"7","0-59mo",112.729633185916,122.727494916838,71.4778313770123,32.3061292664537,13.1033319426172,4.84307784481485,1.72950949708151,1.54338316872835,2.03017785342279,4.14645538278779,12.691670413648,45.896393464908
