"","...1","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
"1","0-3mo",264.476878789439,313.630754323292,203.596767642074,99.6996967250384,41.3477503572576,14.9455331485172,4.04414886086042,3.53256938490117,4.56981841319432,9.20874327698493,27.9982855188573,102.531837204778
"2","4-6mo",427.950755160303,470.528963121111,274.822096832519,127.087819862156,53.4742652990952,20.4073964074139,6.90624195521544,6.02027974175152,7.75821567628932,15.5711184860618,47.1164039617224,170.900439732771
"3","7-11mo",950.643891442905,1010.41629698722,549.178591619781,232.310501936455,91.2298866504548,33.6766604852335,14.9034350326727,13.2366131950788,17.2524765684082,34.8540386972757,105.791954964387,383.435894753477
"4","12-23mo",2499.68830356394,2580.69341655407,1415.66901635526,603.5137723472,237.038397176956,87.2843714737187,36.1961834256466,33.6266658618472,45.6181530830925,95.4742406602359,296.421576156362,1062.08657313843
"5","24-59mo",3902.38548029642,4125.86199402616,2418.31305519333,1071.51546297322,419.161830579044,151.468008866477,56.2611182816795,51.8432771975053,70.6903905248229,149.336051725724,467.527421710553,1674.00422026709
"6","0-12mo",1643.07152539265,1794.57601443162,1027.59745609437,459.09801852365,186.051902306808,69.0295900411646,25.8538258487486,22.7894623217315,29.5805106578919,59.6339004603224,180.906644444966,656.868171691026
"7","0-59mo",8045.14530925301,8501.13142501186,4861.57952764296,2134.12725384407,842.252130062808,307.781970381361,118.311127556075,108.259405381084,145.889054265807,304.444192846282,944.855642311881,3392.95896509655
