"","...1","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
"1","0-3mo",2.33472444108895,2.81395911424797,1.85442928212044,0.907495315315834,0.371938372148408,0.13263764723022,0.0351407540853851,0.0307244529233981,0.0398030905834757,0.0803281811826897,0.244631497019284,0.898317214102702
"2","4-6mo",0.942048392407397,1.03631453235845,0.605757735418011,0.280210309831084,0.117837045204405,0.0449259040741943,0.0151962282059604,0.0132477343812815,0.0170729111996744,0.0342672287206437,0.103691686335418,0.376132028189753
"3","7-11mo",0.273378649238198,0.291073864159027,0.158894003776646,0.0676691402287158,0.0267713821666644,0.00994578965335285,0.00432092356157182,0.00382412311508496,0.00497276494455699,0.0100316398620146,0.0304237192721121,0.110231079846976
"4","12-23mo",1.14077016865543,1.17773806432305,0.64606174307626,0.275422542436512,0.108176020162129,0.0398335292544648,0.0165186700326942,0.015346032236038,0.0208185268987949,0.0435710986305541,0.135276422641529,0.484699103259539
"5","24-59mo",0.586017496073924,0.615423782123267,0.357992928227742,0.157785437653798,0.0615584290100654,0.022220230230653,0.00842086066595646,0.00777819795342848,0.0106267770568898,0.0224850210066737,0.0704649248224162,0.252215806388716
"6","0-12mo",3.55015148273454,4.14134751076545,2.6190810213151,1.25537476537563,0.516546799519477,0.187509340957767,0.0546579058529173,0.0477963104197645,0.0618487667277071,0.124627049765348,0.378746902626815,1.38468032213943
"7","0-59mo",5.2769391474639,5.93450935721176,3.6231356926191,1.68858274546594,0.686281248691671,0.249563100442885,0.079597436551568,0.070920540609231,0.0932940706833918,0.190683169402576,0.58448825009076,2.12159523178769
