"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
"1",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"2",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"3",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0530231829573935,0.0214632325494588,0.0315662955465587,0.0818535553485484,0.0596021303258145,0.0314262218045113,0.0109649122807018,0.00910931174089069,0.0102972886303151,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"4",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"5",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"6",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0530231829573935,0.0214632325494588,0.0315662955465587,0.0818535553485484,0.0596021303258145,0.0314262218045113,0.0109649122807018,0.00910931174089069,0.0102972886303151,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"7",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"8",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"9",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.0222039473684211,0.0222039473684211,0.0222039473684211,0.0530231829573935,0.0214632325494588,0.0315662955465587,0.0818535553485484,0.0596021303258145,0.0314262218045113,0.0109649122807018,0.00910931174089069,0.0102972886303151,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
"10",0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.000683060109289617,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.00159455589109385,0.0130904874892148,0.000749623619939779,0.00139341653773115,0.00901517599889136,0.00401080969728511,0.000187841530054645,0.000136612021857923,0.000118973124087481
